journal,year,cites,title,au1,au2,au3,female1,female2,female3,page,order,nauthor,past5,aflpn90,spage,field,subfld,aulpn90,aulpn80,aulpn70,lcites
"American-Economic-Review",1995,3,"The Economic Returns to Schooling in the West Bank and Gaza Strip","Angrist,-Joshua-D.","","",0,,,23,3,1,1.5,9.833333,1065,11,1,3.5,0,0,1.098612
"American-Economic-Review",1995,9,"Early Development","Goodfriend,-Marvin","McDermott,-John","",0,0,,18,7,2,.5,3.583333,116,7,1,1,0,0,2.197225
"American-Economic-Review",1995,83,"Optimal Contracts for Central Bankers","Walsh,-Carl-E.","","",0,,,18,9,1,0,3.5,150,5,1,1.5,.5,0,4.41884
"American-Economic-Review",1995,1,"Closing the Technology Gap under Protection","Miyagiwa,-Kaz","Ohno,-Yuka","",0,1,,16,5,2,0,.75,755,6,1,.5,0,0,0
"American-Economic-Review",1995,8,"On the Evolution of Altruistic Ethical Rules for Siblings","Bergstrom,-Theodore-C.","","",0,,,24,4,1,.5,30.66667,58,,,1.5,1.833333,1.5,2.079442
"American-Economic-Review",1995,6,"Digging for Golden Carrots: An Analysis of Research Tournaments","Taylor,-Curtis-R.","","",0,,,19,12,1,0,12.66667,872,3,1,3.5,0,0,1.791759
"American-Economic-Review",1995,24,"Debt and Seniority:  An Analysis of the Role of Hard Claims in Constraining  Mana","Hart,-Oliver-D.","Moore,-John-H.","",0,0,,19,14,2,1.25,63.41667,567,3,1,2.666667,5.416667,2.5,3.178054
"American-Economic-Review",1995,4,"Tying Trade Flows: A Theory of Countertrade with Evidence","Marin,-Dalia","Schnitzer,-Monika","",1,1,,18,2,2,0,3.333333,1047,6,1,.5,0,0,1.386294
"American-Economic-Review",1995,1,"On Fully Revealing Prices When Markets Are Incomplete","Madrigal,-Vicente","Smith,-Stephen-D.","",0,0,,8,8,2,.1666667,14.29167,1152,2,1,.6666667,0,0,0
"American-Economic-Review",1995,24,"Monetary Policy Trade-offs and the Correlation between Nominal Interest  Rates an","Fuhrer,-Jeffrey-C.","Moore,-George-R.","",0,0,,21,13,2,0,4.5,219,4,1,1.5,0,0,3.178054
"American-Economic-Review",1995,30,"Tastes and Technology in a Two-Country Model of the Business Cycle:   Explaining","Stockman,-Alan-C.","Tesar,-Linda-L.","",0,1,,18,10,2,0,17.29167,168,5,1,.75,.75,0,3.401197
"American-Economic-Review",1995,16,"Race and Gender Discrimination in Bargaining for a New Car","Ayres,-Ian","Siegelman,-Peter","",0,0,,18,2,2,0,22.08333,304,8,1,.75,0,0,2.772589
"American-Economic-Review",1995,36,"Exchange Rates and Fundamentals:  Evidence on Long-Horizon Predictability","Mark,-Nelson-C.","","",0,,,18,12,1,.3333333,11,201,6,2,1.333333,0,0,3.583519
"American-Economic-Review",1995,4,"Product Safety: Liability, R&D, and Signaling","Daughety,-Andrew-F.","Reinganum,-Jennifer-F.","",0,1,,20,11,2,0,4,1187,3,1,.5,2.5,.5,1.386294
"American-Economic-Review",1995,12,"Intermediate Goods and Business Cycles:  Implications for Productivity and  Welfa","Basu,-Susanto","","",0,,,20,11,1,0,30.66667,512,5,1,2.5,0,0,2.484907
"American-Economic-Review",1995,5,"Dalton-Improving Indirect Tax Reform","Mayshar,-Joram","Yitzhaki,-Shlomo","",0,0,,15,7,2,.25,9.833333,793,10,1,.75,1.333333,1,1.609438
"American-Economic-Review",1995,10,"Consumption over the Life Cycle and over the Business Cycle","Attanasio,-Orazio-P.","Browning,-Martin-J.","",0,0,,20,6,2,1.666667,2.833333,1118,4,2,2.291667,1.416667,0,2.302585
"American-Economic-Review",1995,24,"Cross-Country Evidence on the Link between Volatility and Growth","Ramey,-Garey","Ramey,-Valerie-A.","",0,1,,14,7,2,1.5,30.75,1138,13,1,2.5,.75,0,3.178054
"American-Economic-Review",1995,3,"On the Optimal Structure of Local Governments","Hochman,-Oded","Pines,-David","Thisse,-Jacques-Francois",0,0,0,17,13,3,.2777778,9.277778,1224,10,1,.6111112,1.055556,.1111111,1.098612
"American-Economic-Review",1995,9,"College Scholarship Rules and Private Saving","Feldstein,-Martin-S.","","",0,,,15,13,1,.5,102.8333,552,11,1,3.5,8.166667,21.33333,2.197225
"American-Economic-Review",1995,8,"War Politics: An Economic, Rational-Voter Framework","Hess,-Gregory-D.","Orphanides,-Athanasios","",0,0,,19,9,2,0,14.08333,828,15,1,.75,0,0,2.079442
"American-Economic-Review",1996,13,"Veblen Effects in a Theory of Conspicuous Consumption","Bagwell,-Laurie-Simon","Bernheim,-B.-Douglas","",0,0,,25,2,2,1.5,72.625,349,2,9,2.25,2.416667,0,2.564949
"American-Economic-Review",1996,25,"Productivity and the Density of Economic Activity","Ciccone,-Antonio","Hall,-Robert-E.","",0,0,,17,3,2,0,32.04166,54,11,1,.5,1.25,2,3.218876
"American-Economic-Review",1996,4,"Strategic Trade Policies with Endogenous Mode of Competition","Maggi,-Giovanni","","",0,,,22,13,1,0,62.58333,237,6,1,1.5,0,0,1.386294
"American-Economic-Review",1996,11,"Income Risk, Borrowing Constraints, and Portfolio Choice","Guiso,-Luigi","Jappelli,-Tullio","Terlizzese,-Daniele",0,0,1,15,8,3,.1666667,.5555556,158,4,1,.5,.1666667,0,2.397895
"American-Economic-Review",1996,8,"Real-Business-Cycle Models and the Forecastable Movements in Output, Hours,  and","Rotemberg,-Julio-J.","Woodford,-Michael","",0,0,,19,4,2,2,79.66666,71,5,1,3.5,2.416667,0,2.079442
"American-Economic-Review",1996,26,"Entry, Exit, Growth, and Innovation over the Product Life Cycle","Klepper,-Steven","","",0,,,22,13,1,.5,18.66667,562,3,1,1.5,.5,0,3.258096
"American-Economic-Review",1996,12,"Rat Race Redux:  Adverse Selection in the Determination of Work Hours in Law  Fir","Landers,-Renee-M.","Rebitzer,-James-B.","Taylor,-Lowell-J.",1,0,0,20,1,3,.3333333,32.63889,329,11,1,.6666667,0,0,2.484907
"American-Economic-Review",1996,3,"Revenue Effects and Information Processing in English Common Value Auctions","Levin,-Dan","Kagel,-John-H.","Richard,-Jean-Francois",0,0,0,19,7,3,.6111111,10.38889,442,2,6,1.166667,1.138889,.1111111,1.098612
"American-Economic-Review",1996,9,"Auctions versus Negotiations","Bulow,-Jeremy-I.","Klemperer,-Paul-D.","",0,0,,15,10,2,2,36.79166,180,2,6,2.5,4.25,0,2.197225
"American-Economic-Review",1996,4,"Money and Output:  A Test of Reverse Causation","Coleman,-Wilbur-John, II","","",0,,,22,5,1,1,16.16667,90,5,1,2.5,0,0,1.386294
"American-Economic-Review",1996,5,"The LeChatelier Principle","Milgrom,-Paul-R.","Roberts,-John-M.","",0,0,,7,9,2,1.833333,61.08333,173,2,9,3.333333,3.666667,1,1.609438
"American-Economic-Review",1996,16,"The Swing Voter's Curse","Feddersen,-Timothy-J.","Pesendorfer,-Wolfgang","",0,0,,17,5,2,.75,84.16666,408,15,1,2,0,0,2.772589
"American-Economic-Review",1996,13,"State Infrastructure and Productive Performance","Morrison,-Catherine-J.","Schwartz,-Amy-Ellen","",1,1,,17,3,2,0,18.83333,1095,3,1,.5,.5,0,2.564949
"American-Economic-Review",1996,7,"Aggregation without Separability:  A Generalized Composite Commodity Theorem","Lewbel,-Arthur","","",0,,,20,11,1,3,5.5,524,2,9,5,3,0,1.94591
"American-Economic-Review",1996,3,"Staggering and Synchronization in Price-Setting: Evidence from Multiproduct  Firm","Lach,-Saul","Tsiddon,-Daniel","",0,0,,22,8,2,1.166667,17.5,1175,5,1,1.916667,.5,0,1.098612
"American-Economic-Review",1996,6,"How (Not) to Sell Nuclear Weapons","Jehiel,-Philippe","Moldovanu,-Benny","Stacchetti,-Ennio",0,0,0,16,7,3,.6666667,11.55556,814,2,6,1.111111,0,0,1.791759
"American-Economic-Review",1996,1,"Monetary Policy as a Process of Search","Caplin,-Andrew-S.","Leahy,-John-V.","",0,0,,14,1,2,2.5,64.58334,689,5,1,3.5,1,0,0
"American-Economic-Review",1996,19,"How Wide Is the Border?","Engel,-Charles","Rogers,-John-H.","",0,0,,14,4,2,0,19,1112,8,1,.75,0,0,2.944439
"American-Economic-Review",1996,12,"Bequest Behavior and the Effect of Heirs' Earnings:  Testing the Altruistic  Mode","Wilhelm,-Mark-O.","","",0,,,19,10,1,0,11.33333,874,,,1,0,0,2.484907
"American-Economic-Review",1996,7,"Central-Bank Independence, Economic Behavior, and Optimal Term Lengths","Waller,-Christopher-J.","Walsh,-Carl-E.","",0,0,,15,6,2,.75,5.666667,1139,5,1,1.25,.25,0,1.94591
"American-Economic-Review",1996,6,"Migration with Endogenous Moving Costs","Carrington,-William-J.","Detragiache,-Enrica","Vishwanath,-Tara",0,1,1,22,12,3,0,8.277778,909,11,1,.6666667,.3333333,0,1.791759
"American-Economic-Review",1996,1,"The Timing and Incidence of Exploratory Drilling on Offshore Wildcat Tracts","Hendricks,-Kenneth","Porter,-Robert-H.","",0,0,,20,4,2,1.25,49.5,388,14,1,1.75,1,0,0
"American-Economic-Review",1996,43,"Mortgage Lending in Boston:  Interpreting HMDA Data","Munnell,-Alicia-H.","","",1,,,29,2,4,0,.75,25,4,2,.25,0,1,3.7612
"American-Economic-Review",1996,4,"Voluntary Export Restraints, Antidumping Procedure, and Domestic Politics","Rosendorff,-B.-Peter","","",0,,,18,12,1,0,11.66667,544,6,1,1,0,0,1.386294
"American-Economic-Review",1996,25,"Heterogeneity, Stratification, and Growth:  Macroeconomic Implications of  Commun","Benabou,-Roland","","",0,,,26,14,1,3,26.33333,584,11,1,5,2,0,3.218876
"American-Economic-Review",1996,3,"Understanding the Costs of Sovereign Default:  American State Debts in the  1840'","English,-William-B.","","",0,,,17,14,1,0,27.16667,259,6,2,1,0,0,1.098612
"American-Economic-Review",1996,4,"New Evidence on Altruism:  A Study of TIAA-CREF Retirees","Laitner,-John-P.","Juster,-F.-Thomas","",0,0,,16,11,2,.5,30.66667,893,,,1.5,1.5,1.25,1.386294
"American-Economic-Review",1996,26,"A Regional Dynamic General-Equilibrium Model of Alternative Climate-Change  Strat","Nordhaus,-William-D.","Yang,-Zili","",0,0,,25,4,2,.1666667,70.20834,741,10,1,.6666667,.5,1,3.258096
"American-Economic-Review",1996,2,"Avoidable Cost:  Ride a Double Auction Roller Coaster","Van-Boening,-Mark-V.","Wilcox,-Nathaniel-T.","",0,0,,17,8,2,0,3.666667,461,2,6,.5,0,0,.6931472
"American-Economic-Review",1996,4,"The Price Is Right, but Are the Bids?  An Investigation of Rational Decision  The","Berk,-Jonathan-B.","Hughson,-Eric","Vandezande,-Kirk",0,0,0,17,14,3,0,5.277778,954,4,2,.3333333,0,0,1.386294
"American-Economic-Review",1996,11,"The Gender Gap, Fertility, and Growth","Galor,-Oded","Weil,-David-N.","",0,0,,14,3,2,1.416667,14.33333,374,8,1,2.583333,.25,0,2.397895
"American-Economic-Review",1996,11,"The Spirit of Capitalism and Stock-Market Prices","Bakshi,-Gurdip-S.","Chen,-Zhiwu","",0,0,,25,7,2,0,5.75,133,4,1,.5,0,0,2.397895
"American-Economic-Review",1996,1,"Employee Buyout in a Bargaining Game with Asymmetric Information","Ben-Ner,-Avner","Jun,-Byoung-Heon","",0,0,,22,10,2,0,11.83333,502,11,1,.75,.5,0,0
"American-Economic-Review",1996,11,"Business Cycles and Labor-Market Search","Andolfatto,-David","","",0,,,21,6,1,0,3.5,112,5,1,1,0,0,2.397895
"American-Economic-Review",1996,8,"Capital-Market Imperfections and Countercyclical Markups: Theory and  Evidence","Chevalier,-Judith-A.","Scharfstein,-David-S.","",1,0,,23,2,2,1,95,703,5,1,2.5,.75,0,2.079442
"American-Economic-Review",1996,21,"Why Is Capital So Immobile Internationally? Possible Explanations and  Implicatio","Gordon,-Roger-H.","Bovenberg,-A.-Lans","",0,0,,19,1,2,0,15.58333,1057,6,2,.5,3,0,3.044523
"American-Economic-Review",1996,4,"The Payments System, Liquidity, and Rediscounting","Freeman,-Scott","","",0,,,13,5,1,0,12.33333,1126,5,1,2,1,0,1.386294
"American-Economic-Review",1996,8,"Effects of Air Quality Regulation","Henderson,-J.-Vernon","","",0,,,25,6,1,.3333333,14.33333,789,10,1,1,3.5,2,2.079442
"American-Economic-Review",1996,11,"Comparing Apples to Oranges: Productivity Convergence and Measurement across  Ind","Bernard,-Andrew-B.","Jones,-Charles-I.","",0,0,,23,10,2,1,78.91666,1216,13,1,1.5,0,0,2.397895
"American-Economic-Review",1996,15,"Holdups, Standard Breach Remedies, and Optimal Investment","Edlin,-Aaron-S.","Reichelstein,-Stefan","",0,0,,24,9,2,0,34.66667,478,3,1,.75,.25,0,2.70805
"American-Economic-Review",1996,11,"Factor-Hoarding and the Propagation of Business-Cycle Shocks","Burnside,-Craig","Eichenbaum,-Martin-S.","",0,0,,21,7,2,1,47.25,1154,5,1,1.5,1.083333,0,2.397895
"American-Economic-Review",1996,16,"The Evolution of Social Norms in Common Property Resource Use","Sethi,-Rajiv","Somanathan,-E.","",0,,,23,5,2,0,1.5,766,10,1,.5,0,0,2.772589
"American-Economic-Review",1996,11,"Altered States: Taxes and the Location of Foreign Direct Investment in  America","Hines,-James-R., Jr.","","",0,,,19,2,1,.5,102.8333,1076,6,2,1.5,0,0,2.397895
"American-Economic-Review",1996,10,"Technical Change and Human-Capital Returns and Investments: Evidence from  the Gr","Foster,-Andrew-D.","Rosenzweig,-Mark-R.","",0,0,,23,13,2,1.416667,58.33333,931,11,1,2.583333,3,1.25,2.302585
"American-Economic-Review",1996,11,"Organizational Design and Technology Choice under Intrafirm Bargaining","Stole,-Lars-A.","Zwiebel,-Jeffrey","",0,0,,28,11,2,1,77.16666,195,2,1,2.75,0,0,2.397895
"American-Economic-Review",1996,8,"Divisionalization, Franchising, and Divestiture Incentives in Oligopoly","Baye,-Michael-R.","Crocker,-Keith-J.","Ju,-Jiandong",0,0,0,14,12,3,.2777778,7.888889,223,3,1,.7777778,.5,0,2.079442
"American-Economic-Review",1996,6,"Multinationals, Linkages, and Economic Development","Rodriguez-Clare,-Andres","","",0,,,22,9,1,0,93.25,852,6,2,1.5,0,0,1.791759
"American-Economic-Review",1996,4,"Dynamic Capital Structure under Managerial Entrenchment","Zwiebel,-Jeffrey","","",0,,,19,9,1,2,61.08333,1197,3,1,4,0,0,1.386294
"American-Economic-Review",1996,5,"Arbitrage-Based Tests of Target-Zone Credibility:  Evidence from ERM Cross- Rate","Campa,-Jose-Manuel","Chang,-P.-H.-Kevin","",0,,,15,3,2,0,19,726,6,2,.5,0,0,1.609438
"American-Economic-Review",1996,10,"Reciprocal Exchange:  A Self-Sustaining System","Kranton,-Rachel-E.","","",1,,,22,8,1,0,12.91667,830,4,2,1,0,0,2.302585
"American-Economic-Review",1996,9,"How Do Senators Vote?  Disentangling the Role of Voter Preferences, Party  Affili","Levitt,-Steven-D.","","",0,,,17,6,1,1,102.8333,425,15,1,5,0,0,2.197225
"American-Economic-Review",1997,7,"Using International and Japanese Regional Data to Determine When the Factor  Abun","Davis,-Donald-R.","","",0,,,26,9,4,0,102.8333,421,6,1,1.25,0,0,1.94591
"American-Economic-Review",1997,3,"Capital-Account Liberalization as a Signal","Bartolini,-Leonardo","Drazen,-Allan","",0,0,,17,8,2,.5,8.375,138,6,2,1.75,1.5,.5,1.098612
"American-Economic-Review",1997,4,"The Role of the Family in Immigrants' Labor-Market Activity:  An Evaluation  of A","Baker,-Michael","Benjamin,-Dwayne","",0,0,,23,12,2,.5,24.5,705,11,1,1,0,0,1.386294
"American-Economic-Review",1997,3,"Information Cascades in the Laboratory","Anderson,-Lisa-R.","Holt,-Charles-C.","",1,0,,16,3,2,.25,6,847,1,1,.75,1.5,.25,1.098612
"American-Economic-Review",1997,12,"Long-Run Implications of Investment-Specific Technological Change","Greenwood,-Jeremy","Hercowitz,-Zvi","Krusell,-Per",0,0,0,21,5,3,.1666667,26.77778,342,3,1,1.333333,.7222223,0,2.484907
"American-Economic-Review",1997,14,"The Effects of Human Resource Management Practices on Productivity: A Study  of S","Ichniowski,-Casey","Shaw,-Kathryn-L.","Prennushi,-Giovanna",0,1,1,23,3,3,0,20.38889,291,11,1,.3333333,0,0,2.639057
"American-Economic-Review",1997,3,"Excess Volatility and Closed-End Funds","Pontiff,-Jeffrey","","",0,,,15,9,1,1,10.83333,155,4,1,2,0,0,1.098612
"American-Economic-Review",1997,6,"Aggregate Employment Dynamics:  Building from Microeconomic Evidence","Caballero,-Ricardo-J.","Engel,-Eduardo-M.-R.-A.","Haltiwanger,-John-C.",0,0,0,23,7,3,2.5,37,115,11,1,4,.4444444,0,1.791759
"American-Economic-Review",1997,2,"Interactions between the Seasonal and Business Cycles in Production and  Inventor","Cecchetti,-Stephen-G.","Kashyap,-Anil-K.","Wilcox,-David-W.",0,0,0,9,5,3,1.833333,41.41667,884,5,1,2.388889,1.166667,0,.6931472
"American-Economic-Review",1997,6,"True Measures of GDP and Convergence","Dowrick,-Steve","Quiggin,-John","",0,0,,24,3,2,0,1.916667,41,5,1,1,.25,0,1.791759
"American-Economic-Review",1997,4,"Agency Costs, Net Worth, and Business Fluctuations: A Computable General  Equilib","Carlstrom,-Charles-T.","Fuerst,-Timothy-S.","",0,0,,18,6,2,0,2.166667,893,5,1,.5,0,0,1.386294
"American-Economic-Review",1997,10,"Using Electoral Cycles in Police Hiring to Estimate the Effect of Police on  Crim","Levitt,-Steven-D.","","",0,,,21,2,1,3,102.8333,270,16,1,5,0,0,2.302585
"American-Economic-Review",1997,1,"The Macroeconomic Effects of War Finance in the United States: World War II  and","Ohanian,-Lee-E.","","",0,,,18,2,1,0,22.66667,23,10,1,1.5,0,0,0
"American-Economic-Review",1997,2,"On the Speed of Convergence in Endogenous Growth Models","Ortigueira,-Salvador","Santos,-Manuel-S.","",0,0,,17,7,2,.25,1.5,383,5,2,1.75,0,0,.6931472
"American-Economic-Review",1997,4,"Privatization in Eastern Germany:  Management Selection and Economic  Transition","Dyck,-I.-J.-Alexander","","",,,,33,6,1,0,102.8333,565,3,1,1,0,0,1.386294
"American-Economic-Review",1997,3,"Political Institutions and Sorting in a Tiebout Model","Kollman,-Ken","Miller,-John-H.","Page,-Scott-E.",0,0,0,16,11,3,0,21.27778,977,10,1,.3333333,0,0,1.098612
"American-Economic-Review",1997,12,"Technological Progress, Mobility, and Economic Growth","Galor,-Oded","Tsiddon,-Daniel","",0,0,,20,6,2,2.166667,19.75,363,3,1,2.916667,.25,0,2.484907
"American-Economic-Review",1997,5,"The Decision to Export in Colombia:  An Empirical Model of Entry with Sunk  Costs","Roberts,-Mark-J.","Tybout,-James-R.","",0,0,,20,5,2,0,7.583333,545,7,1,.5,.4166667,0,1.609438
"American-Economic-Review",1997,1,"Competition or Compensation:  Supplier Incentives under the American and  Japanes","Taylor,-Curtis-R.","Wiggins,-Steven-N.","",0,0,,21,7,2,1.5,12.66667,598,4,2,2.25,1,0,0
"American-Economic-Review",1997,5,"Public Policy towards R&D in Oligopolistic Industries","Leahy,-Dermot","Neary,-J.-Peter","",0,0,,21,9,2,.5,10.83333,642,3,1,1,2,.5,1.609438
"American-Economic-Review",1997,2,"Optimal Health Insurance  and Provider Payment","Ma,-Ching-To-Albert","McGuire,-Thomas-G.","",0,0,,20,11,2,.5,26.5,685,10,1,1.5,.5,0,.6931472
"American-Economic-Review",1997,32,"Conservative Central Banks, and Linear  Inflation Contracts","Svensson,-Lars-E.-O.","","",0,,,17,6,1,.5,5.166667,98,5,1,1.5,8.5,0,3.465736
"American-Economic-Review",1997,2,"Demand Uncertainty and Price Maintenance:  Markdowns as Destructive  Competition","Deneckere,-Raymond-J.","Marvel,-Howard-P.","Peck,-James",0,0,0,23,8,3,1.166667,14.88889,619,3,1,1.666667,.5,.3333333,.6931472
"American-Economic-Review",1997,5,"A Political-Economic Analysis of Free-Trade Agreements","Levy,-Philip-I.","","",0,,,14,3,1,0,43.66667,506,6,1,1,0,0,1.609438
"American-Economic-Review",1997,6,"Measuring the Liquidity Effect","Hamilton,-James-D.","","",0,,,18,5,1,2,30.75,80,5,1,3.5,4,0,1.791759
"American-Economic-Review",1997,0,"Replicating Ricardian Equivalence Tests with Simulated Series","Cardia,-Emanuela","","",1,,,15,4,1,0,11.16667,65,10,1,1,0,0,
"American-Economic-Review",1997,6,"The International Transmission of Financial Shocks: The Case of Japan","Peek,-Joe","Rosengren,-Eric-S.","",0,0,,11,2,2,0,5.833333,495,4,2,.5,.5,0,1.791759
"American-Economic-Review",1997,1,"Contagion and Bank Failures during the Great Depression: The June 1932  Chicago B","Calomiris,-Charles-W.","Mason,-Joseph-R.","",0,0,,21,4,2,0,16.33333,863,9,1,.75,.25,0,0
"American-Economic-Review",1997,2,"The Welfare State and Competitiveness","Alesina,-Alberto","Perotti,-Roberto","",0,0,,19,8,2,1.75,67.5,921,10,1,3.5,1,0,.6931472
"American-Economic-Review",1997,10,"Technology, Factor Supplies, and International Specialization: Estimating  the Ne","Harrigan,-James","","",0,,,20,1,1,0,3.833333,475,6,1,1,0,0,2.302585
"American-Economic-Review",1997,7,"Anomalous Behavior in Public Goods Experiments: How Much and Why?","Palfrey,-Thomas-R.","Prisbrey,-Jeffrey-E.","",0,0,,18,2,2,.75,5.916667,829,1,1,1.5,2.416667,0,1.94591
"American-Economic-Review",1997,3,"Firm-Specific Assets and the Link between Exchange Rates and Foreign Direct  Inve","Blonigen,-Bruce-A.","","",0,,,19,10,1,0,2.333333,447,6,2,1,0,0,1.098612
"American-Economic-Review",1997,3,"Productivity under Group Incentives: An Experimental Study","Nalbantian,-Haig-R.","Schotter,-Andrew","",0,0,,28,4,2,.5,13.41667,314,1,1,1,.1666667,0,1.098612
